               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,            0.033437,           0.0055158,                   0,             0.98696,             0.98828,             0.99158,             0.49122,            0.020728,            0.004889,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.031979,           0.0055784,                   0,               0.991,             0.99219,             0.99429,             0.56642,            0.019459,           0.0044011,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.034642,           0.0055818,                   0,             0.99162,             0.99219,              0.9948,             0.56623,            0.019204,            0.004277,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.030356,           0.0055397,                   0,              0.9874,             0.98828,             0.99008,             0.55017,            0.019681,           0.0043541,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.032224,           0.0056725,                   0,             0.98333,             0.98438,             0.98883,             0.48931,            0.021466,           0.0045847,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.029774,           0.0055016,                   0,             0.99161,             0.99219,             0.99433,             0.53427,            0.019966,           0.0044047,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.030535,           0.0055754,                   0,             0.99143,             0.99219,             0.99428,              0.4625,            0.022364,           0.0048619,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.031317,           0.0055093,                   0,             0.98771,             0.98828,             0.98971,             0.54721,            0.019456,           0.0043792,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.031082,           0.0054926,                   0,              0.9838,             0.98438,             0.98942,              0.5638,            0.019159,           0.0043185,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.031169,           0.0057111,                   0,             0.99116,             0.99219,             0.99468,             0.48877,            0.020967,           0.0047209,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.031551,           0.0056235,                   0,             0.99534,             0.99609,             0.99488,             0.54171,             0.01943,           0.0044602,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.03451,           0.0056651,                   0,              0.9875,             0.98438,             0.99137,             0.45256,            0.023072,            0.004747,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.033908,           0.0057885,                   0,             0.98759,             0.98828,             0.98993,             0.56187,            0.018955,           0.0042847,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.032069,           0.0056115,                   0,             0.98753,             0.98828,             0.98858,             0.52473,             0.02005,            0.004342,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.032857,           0.0057023,                   0,             0.95309,             0.95312,             0.96279,             0.33508,             0.02801,            0.005349,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.030478,           0.0056161,                   0,             0.96622,             0.96484,             0.97235,              0.3521,            0.027533,           0.0052037,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.032916,           0.0054841,                   0,             0.98766,             0.98828,             0.99449,             0.52401,            0.020928,           0.0046117,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.032908,             0.00559,                   0,             0.98432,             0.98438,             0.98494,             0.57055,            0.019077,           0.0042652,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.029131,           0.0055038,                   0,             0.98191,             0.98047,             0.98328,             0.55817,            0.019686,           0.0043221,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.033868,           0.0055185,                   0,             0.99571,             0.99609,             0.99488,             0.56429,            0.019183,           0.0043474,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.031989,           0.0056961,                   0,             0.98774,             0.98828,             0.99369,             0.52203,            0.020851,            0.004513,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.028575,           0.0055806,                   0,             0.99145,             0.99219,             0.99374,             0.53754,             0.02018,            0.004492,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.035776,           0.0054368,                   0,             0.99147,             0.99219,             0.99363,             0.54597,            0.019277,           0.0043206,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.028676,           0.0055728,                   0,             0.98006,             0.98047,             0.98104,             0.55703,             0.01902,           0.0042907,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.029334,           0.0056971,                   0,             0.99572,             0.99609,             0.99477,             0.55234,            0.019541,           0.0043075,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.031184,           0.0055682,                   0,             0.98742,             0.98828,             0.98797,             0.55245,             0.01946,           0.0043818,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.027794,           0.0055965,                   0,             0.98449,             0.99193,             0.99375,             0.48966,            0.022089,           0.0047882,                   0,            0.004654,            0.004654,            0.004654
